customer_id,customer_name,email,country,segment,signup_date,order_count,first_order_date,last_order_date,has_orders,signup_to_first_order_days,signup_order_date_status
300906,David Medina,paynestephanie@example.net,Vietnam,Retail,11-07-2024,5,29-11-2024,28-06-2026,TRUE,141,Valid
300907,Roy Thomas,christopher46@example.net,United Kingdom,Retail,05-09-2020,2,21-06-2021,04-07-2025,TRUE,289,Valid
300908,Darrell Nguyen,samanthasims@example.com,India,,26-11-2024,2,05-05-2025,02-10-2025,TRUE,160,Valid
300909,Kimberly Ballard,hollyperkins@example.net,India,Online,24-05-2023,1,29-05-2025,29-05-2025,TRUE,736,Valid
300910,Timothy James,haley15@example.com,United Kingdom,Corporate,04-10-2023,1,04-07-2024,04-07-2024,TRUE,274,Valid
300911,Regina Williams,austinjennifer@example.net,France,Retail,10-08-2023,1,19-10-2024,19-10-2024,TRUE,436,Valid
300912,Priscilla Vang,heidijames@example.net,China,Retail,26-07-2021,4,27-07-2021,13-02-2026,TRUE,1,Valid
300913,John Henderson,perezcaitlin@example.net,India,Retail,20-11-2020,6,04-11-2021,07-10-2025,TRUE,349,Valid
300914,Ernest Jenkins,craigriley@example.com,Canada,Corporate,13-09-2024,3,19-06-2025,01-05-2026,TRUE,279,Valid
300915,John Williams,lindsay48@example.net,Germany,Corporate,11-07-2022,3,15-09-2022,22-03-2025,TRUE,66,Valid
300916,Thomas Lutz,kristen89@example.com,France,Retail,30-11-2021,3,30-04-2022,10-07-2026,TRUE,151,Valid
300917,Gabriel Graham,alexisgibbs@example.com,Germany,Wholesale,27-10-2022,9,24-04-2023,24-03-2026,TRUE,179,Valid
300918,Katherine Ramos,duncankimberly@example.com,India,Online,28-03-2022,2,02-05-2023,22-01-2025,TRUE,400,Valid
300919,Cheryl Hunter,,India,Retail,03-07-2024,9,20-07-2024,03-07-2026,TRUE,17,Valid
300920,James Anderson,kayleerogers@example.com,Canada,Retail,15-12-2021,8,09-01-2022,02-07-2026,TRUE,25,Valid
300921,Geoffrey Franklin,sarasmith@example.net,France,Online,07-12-2020,5,21-04-2022,23-10-2025,TRUE,500,Valid
300922,Bailey Hernandez,sylviayates@example.com,Vietnam,Wholesale,16-10-2022,3,02-06-2023,05-10-2024,TRUE,229,Valid
300923,Matthew Collins,,France,Retail,26-06-2025,8,05-09-2025,12-06-2026,TRUE,71,Valid
300924,Douglas Lucero,watsonteresa@example.net,Mexico,,20-10-2020,4,07-03-2021,12-04-2026,TRUE,138,Valid
300925,Robert Fowler,smithrebecca@example.net,Canada,Corporate,27-09-2024,1,16-03-2026,16-03-2026,TRUE,535,Valid
300926,Jose Foster,,Vietnam,,27-09-2020,3,23-08-2021,28-08-2024,TRUE,330,Valid
300927,Kyle David,agalvan@example.com,Canada,Retail,14-01-2025,6,31-01-2025,15-07-2026,TRUE,17,Valid
300928,Jennifer Baker MD,ujones@example.org,India,Wholesale,23-11-2022,9,02-03-2023,01-12-2025,TRUE,99,Valid
300929,Joseph Perez,bpeterson@example.com,Australia,,06-04-2025,1,23-12-2025,23-12-2025,TRUE,261,Valid
300930,Sharon Patel,ospencer@example.org,France,Corporate,23-02-2024,7,24-02-2024,04-03-2026,TRUE,1,Valid
300931,Jose Collins,powersheather@example.org,Germany,Wholesale,04-07-2022,7,24-08-2022,30-06-2026,TRUE,51,Valid
300932,Heidi Goodwin,brandon64@example.com,France,Wholesale,08-03-2023,4,12-03-2023,16-02-2026,TRUE,4,Valid
300933,John Singh,meganjones@example.org,Mexico,,06-12-2023,5,19-02-2024,26-11-2025,TRUE,75,Valid
300934,Micheal West,nfleming@example.net,Vietnam,Corporate,21-05-2025,4,17-11-2025,08-06-2026,TRUE,180,Valid
300935,Jeffrey Ayala,johncarter@example.net,France,Retail,28-09-2024,3,01-06-2025,07-08-2025,TRUE,246,Valid
300936,Christopher Lee,ecohen@example.com,Vietnam,Wholesale,21-01-2024,5,05-04-2024,09-07-2026,TRUE,75,Valid
300937,Joshua Solis,lawsonpaul@example.org,Australia,Wholesale,07-06-2022,3,05-08-2023,12-07-2026,TRUE,424,Valid
300938,Miguel Lee,ylynch@example.org,Mexico,Retail,18-10-2024,7,02-01-2025,29-06-2026,TRUE,76,Valid
300939,Sandra Adams,markperez@example.com,Mexico,Retail,16-04-2022,3,03-09-2023,28-07-2025,TRUE,505,Valid
300940,Sharon French,robertsonjennifer@example.com,Japan,Retail,21-09-2020,6,09-03-2021,26-03-2025,TRUE,169,Valid
300941,Kayla Jones,lreed@example.com,Brazil,Wholesale,13-11-2022,2,29-12-2023,20-10-2025,TRUE,411,Valid
300942,Tina Green,ibrown@example.org,China,Retail,07-12-2021,4,20-12-2021,31-08-2024,TRUE,13,Valid
300943,Melissa Alvarez,shannonmueller@example.org,Japan,Retail,05-10-2024,7,16-07-2025,25-05-2026,TRUE,284,Valid
300944,Nicole Mcbride,john91@example.org,United Kingdom,Wholesale,28-09-2020,6,02-10-2020,13-03-2026,TRUE,4,Valid
300945,Kayla Scott,klara@example.net,Vietnam,Retail,07-05-2023,3,05-09-2023,14-07-2026,TRUE,121,Valid
300946,Kayla Moore,torrestricia@example.com,India,Corporate,17-10-2022,2,24-12-2023,26-02-2024,TRUE,433,Valid
300947,John Hill,qbecker@example.com,Australia,Retail,23-07-2023,5,11-07-2023,08-07-2026,TRUE,-12,First Order Before Signup
300948,Shannon Downs,lpage@example.com,Australia,Wholesale,29-10-2021,2,29-03-2023,31-12-2023,TRUE,516,Valid
300949,Justin Perez,pmartin@example.org,China,Retail,29-04-2021,1,30-05-2021,30-05-2021,TRUE,31,Valid
300950,William Galloway,kjohnson@example.net,India,Corporate,04-07-2023,3,20-02-2025,20-12-2025,TRUE,597,Valid
300951,Sean Glass,garymartinez@example.org,Australia,Online,18-09-2021,4,09-08-2023,01-01-2025,TRUE,690,Valid
300952,Stephen Smith,ymurray@example.org,France,Retail,27-09-2020,5,03-11-2021,13-10-2025,TRUE,402,Valid
300953,Ryan Carlson,hespinoza@example.org,China,Corporate,21-11-2020,2,28-02-2022,19-05-2022,TRUE,464,Valid
300954,Chelsey Reyes,robertssamantha@example.org,Australia,Online,28-05-2023,2,31-05-2025,09-02-2026,TRUE,734,Valid
300955,Francisco Sanchez,lawrencekari@example.com,Canada,Online,25-02-2025,2,10-06-2025,11-07-2025,TRUE,105,Valid
300956,Pamela Pierce,jamesparker@example.net,Japan,Online,17-01-2022,4,31-01-2022,29-10-2025,TRUE,14,Valid
300957,Anne Smith,bryantkaren@example.org,Canada,Retail,31-03-2022,0,,,FALSE,,Cannot Determine
300958,Diana Rivera,ekim@example.com,Australia,Online,06-09-2020,2,29-12-2022,26-11-2025,TRUE,844,Valid
300959,Jessica Compton,,Australia,Corporate,05-10-2020,4,02-12-2023,21-02-2025,TRUE,1153,Valid
300960,Sydney Evans,fletcherjanet@example.org,India,Wholesale,23-09-2020,2,13-01-2021,31-08-2023,TRUE,112,Valid
300961,Jeremy Nguyen,,France,Retail,06-08-2025,1,05-04-2026,05-04-2026,TRUE,242,Valid
300962,Joseph Smith,russellkelley@example.com,China,Retail,11-07-2024,5,03-08-2024,22-04-2026,TRUE,23,Valid
300963,Nicholas Cunningham,,Canada,Wholesale,08-06-2023,6,16-07-2023,03-09-2025,TRUE,38,Valid
300964,Kimberly Grant,kennedywanda@example.net,Brazil,Wholesale,03-08-2024,4,08-08-2024,25-08-2025,TRUE,5,Valid
300965,Angel Johnson,dwhite@example.org,China,Retail,14-11-2023,6,24-11-2024,31-07-2026,TRUE,376,Valid
300966,Allison Wheeler,andrewmiller@example.com,Germany,Retail,06-07-2023,8,12-04-2024,14-07-2026,TRUE,281,Valid
300967,Heather Sweeney,,Brazil,Corporate,26-01-2025,2,15-11-2025,19-05-2026,TRUE,293,Valid
300968,Tony Merritt,sarah17@example.com,United States,Corporate,07-06-2023,4,13-09-2023,26-06-2026,TRUE,98,Valid
300969,Tyler Murray,fcarter@example.net,Australia,Corporate,05-05-2022,5,14-01-2023,07-11-2024,TRUE,254,Valid
300970,James Lopez Jr.,juanfranklin@example.net,China,Retail,27-05-2024,5,12-07-2024,02-06-2026,TRUE,46,Valid
300971,Derek Martin,lcook@example.org,Mexico,Retail,05-09-2022,3,29-09-2023,22-07-2025,TRUE,389,Valid
300972,Sierra Gentry,jennifer54@example.org,Vietnam,Retail,29-11-2022,4,03-03-2023,11-03-2024,TRUE,94,Valid
300973,Melanie Watson,floreskimberly@example.org,Mexico,Wholesale,11-03-2021,2,29-05-2021,06-07-2026,TRUE,79,Valid
300974,Beth Kane,trivas@example.net,China,Retail,05-09-2020,4,11-07-2021,03-10-2026,TRUE,309,Valid
300975,Amy Ross,robert07@example.org,Brazil,Corporate,02-10-2020,1,13-03-2026,13-03-2026,TRUE,1988,Valid
300976,Ryan Harrison,wesleycalhoun@example.net,China,Corporate,20-09-2021,5,08-03-2022,09-11-2025,TRUE,169,Valid
300977,Rachel Smith,washingtondenise@example.net,Brazil,Corporate,22-04-2022,2,06-09-2023,07-01-2026,TRUE,502,Valid
300978,Michelle Allen,victoriajones@example.net,France,Wholesale,30-07-2021,5,08-05-2022,27-10-2025,TRUE,282,Valid
300979,Jacqueline Olson,hartmansherry@example.net,Australia,,14-04-2025,8,15-05-2025,01-06-2026,TRUE,31,Valid
300980,Anna Andrews,bishopmegan@example.org,Vietnam,Corporate,26-02-2024,6,07-04-2024,24-07-2026,TRUE,41,Valid
300981,Emily Simmons,manningjeremy@example.com,China,Corporate,27-07-2025,4,17-08-2025,02-02-2026,TRUE,21,Valid
300982,Christina Johnson,pachecobrittney@example.net,Brazil,Wholesale,06-12-2020,2,04-09-2021,05-11-2024,TRUE,272,Valid
300983,Dawn Haynes,wileyaudrey@example.com,United Kingdom,Wholesale,26-09-2020,5,12-09-2022,04-08-2026,TRUE,716,Valid
300984,Edward Cochran,laurenboyd@example.com,United Kingdom,Online,22-06-2023,2,19-08-2024,16-12-2025,TRUE,424,Valid
300985,Sharon Jenkins,brookeramirez@example.com,Australia,,18-08-2023,6,19-08-2023,18-12-2025,TRUE,1,Valid
300986,Nicholas Chung,tiffanyharris@example.com,Vietnam,Retail,29-06-2024,5,12-02-2025,15-02-2026,TRUE,228,Valid
300987,Steven Swanson,johnsonmartin@example.org,Mexico,Wholesale,19-09-2024,1,29-05-2026,29-05-2026,TRUE,617,Valid
300988,Lisa Walker,caseystafford@example.org,Vietnam,Corporate,06-04-2022,2,16-05-2025,20-01-2026,TRUE,1136,Valid
300989,Monica Kim,matthewhull@example.com,Canada,Online,08-07-2025,7,10-11-2025,10-03-2026,TRUE,125,Valid
300990,Don Gardner,mcgeeseth@example.net,Brazil,Wholesale,25-04-2023,2,01-08-2024,18-04-2026,TRUE,464,Valid
300991,Whitney Macdonald DVM,amyponce@example.com,Brazil,Online,28-05-2023,6,19-06-2023,27-03-2026,TRUE,22,Valid
300992,William Velez,richard28@example.org,Brazil,Retail,31-08-2024,1,03-01-2025,03-01-2025,TRUE,125,Valid
300993,Robert Mcintosh,,United States,Online,27-04-2022,10,12-11-2022,07-07-2026,TRUE,199,Valid
300994,James Harris,jessicasmith@example.org,Japan,Online,05-06-2022,4,12-03-2023,02-12-2025,TRUE,280,Valid
300995,Ralph Rodriguez,tfuller@example.net,Vietnam,Wholesale,15-05-2023,4,04-09-2023,27-05-2026,TRUE,112,Valid
300996,Ashley Hall DVM,fordwilliam@example.com,Mexico,Online,20-10-2020,5,03-08-2022,30-05-2026,TRUE,652,Valid
300997,Mrs. Erin Phillips,dfleming@example.net,Australia,Corporate,20-02-2021,8,13-05-2022,05-07-2026,TRUE,447,Valid
300998,Alexander Love,samantha54@example.net,Australia,Online,06-03-2024,3,05-07-2024,30-01-2026,TRUE,121,Valid
300999,Yvette Orozco,iansantana@example.net,United States,Corporate,14-05-2025,3,16-10-2025,14-12-2025,TRUE,155,Valid
301000,Alexandra Heath,millerdaniel@example.org,Germany,Wholesale,14-06-2022,7,01-10-2022,11-09-2025,TRUE,109,Valid
301001,Susan Reed,,Japan,Wholesale,23-12-2024,5,22-03-2026,28-07-2026,TRUE,454,Valid
301002,Ruben Garcia,ipadilla@example.com,Brazil,Corporate,08-11-2022,4,08-02-2023,05-09-2025,TRUE,92,Valid
301003,Hector Paul,dawn31@example.org,China,Corporate,22-08-2023,3,10-09-2023,28-12-2024,TRUE,19,Valid
301004,Tyler Howell,kendra03@example.net,United Kingdom,Online,17-09-2020,2,18-12-2020,16-06-2021,TRUE,92,Valid
301005,Donald Martinez,johnsross@example.net,Brazil,Corporate,24-02-2025,2,26-05-2025,08-01-2026,TRUE,91,Valid
301006,Diane Jones,courtney13@example.net,United States,Online,21-09-2023,1,07-10-2024,07-10-2024,TRUE,382,Valid
301007,Stephanie Moyer,michael35@example.net,China,Corporate,08-05-2022,5,02-01-2023,14-07-2026,TRUE,239,Valid
301008,Isaiah Jones,russelltommy@example.net,Japan,Wholesale,02-07-2023,4,31-10-2024,29-09-2025,TRUE,487,Valid
301009,Kenneth Hahn,jonespaul@example.com,United Kingdom,Corporate,23-09-2020,6,11-01-2021,18-07-2026,TRUE,110,Valid
301010,Michael Allen,smason@example.net,Vietnam,Online,19-01-2023,3,21-05-2024,03-02-2026,TRUE,488,Valid
301011,Claudia Lee,kristopher53@example.org,Australia,Retail,16-04-2021,6,02-02-2022,28-07-2026,TRUE,292,Valid
301012,James Charles Jr.,alan25@example.org,Canada,Online,05-09-2020,6,09-10-2020,13-09-2025,TRUE,34,Valid
301013,James Scott,gwhite@example.com,Canada,Online,11-01-2021,3,24-01-2024,28-09-2024,TRUE,1108,Valid
301014,Antonio Lopez,jefferywalker@example.com,France,Online,08-05-2023,4,06-10-2023,23-06-2026,TRUE,151,Valid
301015,Omar Johnson,daypatricia@example.net,China,Online,11-12-2024,3,24-06-2025,24-01-2026,TRUE,195,Valid
301016,Mark Haley,pdixon@example.org,Vietnam,Corporate,23-11-2020,1,18-03-2026,18-03-2026,TRUE,1941,Valid
301017,Anita Long,laurajensen@example.org,Canada,Online,03-06-2021,3,22-02-2023,05-04-2024,TRUE,629,Valid
301018,Tina Mclean,kcook@example.net,Brazil,Online,27-01-2022,2,16-10-2022,19-04-2024,TRUE,262,Valid
301019,Erica Cunningham,christopherwatkins@example.net,Canada,Retail,12-08-2024,2,12-02-2024,04-10-2025,TRUE,-182,First Order Before Signup
301020,James Hall,robertbrock@example.org,Australia,Retail,08-07-2024,5,19-03-2025,26-07-2026,TRUE,254,Valid
301021,Brenda Wood,chrismurray@example.com,Canada,Corporate,25-08-2024,3,14-11-2024,25-06-2026,TRUE,81,Valid
301022,Beth Solomon,davismax@example.org,Brazil,Online,11-02-2025,1,25-06-2026,25-06-2026,TRUE,499,Valid
301023,Abigail Lopez,coreypope@example.net,Brazil,Online,17-10-2021,5,16-03-2023,07-03-2026,TRUE,515,Valid
301024,Terry Warren,boydrenee@example.net,Japan,Wholesale,19-12-2023,3,18-08-2025,17-09-2025,TRUE,608,Valid
301025,Brandon Rodriguez,gordonjason@example.com,Canada,Wholesale,07-09-2020,4,07-12-2020,25-04-2025,TRUE,91,Valid
301026,Monica Gilmore,evaughn@example.org,Germany,Corporate,29-04-2022,5,07-09-2022,23-01-2026,TRUE,131,Valid
301027,Justin Williams,christensenkendra@example.org,United Kingdom,Corporate,08-03-2024,1,18-03-2026,18-03-2026,TRUE,740,Valid
301028,Melissa Hodge,kelleynicholas@example.org,Brazil,Retail,22-01-2023,2,25-05-2024,10-11-2025,TRUE,489,Valid
301029,Stephanie Lara,martin40@example.net,Mexico,Wholesale,17-03-2023,4,07-11-2023,04-03-2026,TRUE,235,Valid
301030,Carol Webster,aaronthompson@example.org,Australia,,22-02-2021,3,27-05-2021,04-04-2023,TRUE,94,Valid
301031,Lori Roberson,derekdougherty@example.org,France,Wholesale,28-09-2023,5,08-11-2023,15-06-2025,TRUE,41,Valid
301032,John Ramirez,jessicamiddleton@example.net,United Kingdom,Retail,04-12-2021,3,16-04-2022,15-02-2025,TRUE,133,Valid
301033,William Frye,jacquelinenunez@example.net,Mexico,,27-05-2024,1,30-10-2024,30-10-2024,TRUE,156,Valid
301034,Andrew Clark,hilljennifer@example.org,India,,20-10-2023,4,05-01-2024,11-06-2025,TRUE,77,Valid
301035,Mitchell Jimenez,heathergarcia@example.com,Germany,,04-10-2021,4,10-01-2023,26-03-2025,TRUE,463,Valid
301036,Ricardo Anderson,butlerolivia@example.com,India,Online,04-02-2024,8,28-07-2024,24-06-2026,TRUE,175,Valid
301037,Michael Summers,jennifer93@example.com,Germany,,12-06-2021,2,28-12-2021,04-11-2025,TRUE,199,Valid
301038,Steven Davis,davidjones@example.org,United Kingdom,Retail,13-12-2022,1,04-06-2025,04-06-2025,TRUE,904,Valid
301039,Ann Fleming PhD,harrisonnicholas@example.net,India,Corporate,12-04-2023,4,04-08-2024,24-06-2025,TRUE,480,Valid
301040,Lauren Sosa,davidglover@example.com,Canada,Corporate,13-11-2020,3,14-08-2025,21-01-2026,TRUE,1735,Valid
301041,Kimberly Hill,jmyers@example.net,Japan,,26-11-2021,4,09-04-2024,29-01-2026,TRUE,865,Valid
301042,Teresa Barnes,masonmichael@example.net,Australia,Wholesale,26-01-2021,11,28-02-2021,12-06-2025,TRUE,33,Valid
301043,Jennifer Booker,wstevens@example.org,Australia,,02-01-2025,3,04-01-2026,05-04-2026,TRUE,367,Valid
301044,Tara Miller,dcox@example.com,France,,31-07-2022,5,02-02-2024,02-07-2026,TRUE,551,Valid
301045,Rachel Turner,alexanderryan@example.org,Vietnam,Online,28-07-2023,4,02-05-2024,01-04-2026,TRUE,279,Valid
301046,Chelsea Walker,tcooper@example.net,Germany,Online,02-02-2024,10,09-06-2024,25-05-2026,TRUE,128,Valid
301047,Colton Bradford,htaylor@example.org,United Kingdom,Retail,08-09-2023,3,21-09-2024,15-10-2025,TRUE,379,Valid
301048,Daniel Jenkins,samantharodgers@example.net,Germany,Retail,21-02-2022,4,15-12-2022,14-11-2025,TRUE,297,Valid
301049,Michael Garcia,fergusontrevor@example.net,France,Corporate,10-06-2023,6,09-02-2024,08-01-2025,TRUE,244,Valid
301050,Natalie Conrad,danielleramsey@example.net,Germany,,01-06-2025,7,12-08-2025,09-05-2026,TRUE,72,Valid
301051,Melanie Baker,anitaballard@example.org,Mexico,Retail,01-02-2021,4,20-05-2021,18-11-2024,TRUE,108,Valid
301052,Diane Murray,pamelaestrada@example.com,Mexico,Online,07-04-2024,5,17-04-2024,04-12-2025,TRUE,10,Valid
301053,Dean Harris,lambjohn@example.org,Canada,Online,28-04-2023,2,24-09-2023,16-09-2024,TRUE,149,Valid
301054,Michael Porter,brooksjennifer@example.com,Brazil,Retail,12-03-2024,4,14-05-2024,24-03-2026,TRUE,63,Valid
301055,Jeanette Norris,victor76@example.net,Germany,Wholesale,24-12-2024,3,22-07-2025,14-01-2026,TRUE,210,Valid
301056,Wanda Griffith,stacey53@example.com,Canada,Online,23-03-2024,3,29-04-2025,01-06-2026,TRUE,402,Valid
301057,Scott Long,erivers@example.com,Japan,Wholesale,08-07-2022,3,31-03-2023,27-08-2025,TRUE,266,Valid
301058,Bob Cooper,andrew09@example.com,United States,Retail,15-09-2021,3,20-02-2022,18-11-2025,TRUE,158,Valid
301059,Sylvia Torres,briggsjacob@example.com,Mexico,Retail,16-04-2025,5,12-06-2025,23-07-2026,TRUE,57,Valid
301060,Todd Johnston,cturner@example.org,Canada,Online,24-08-2023,1,11-01-2025,11-01-2025,TRUE,506,Valid
301061,Alexis Berg,derrick59@example.org,China,Online,25-03-2021,3,11-06-2021,25-03-2024,TRUE,78,Valid
301062,Timothy Mitchell,debra93@example.org,Brazil,Corporate,29-12-2021,3,05-01-2022,23-08-2024,TRUE,7,Valid
301063,Jason Wilson,olivia30@example.com,China,Retail,17-08-2024,4,07-06-2025,22-07-2026,TRUE,294,Valid
301064,Randy Perez,johnsondebbie@example.net,Canada,Retail,01-07-2023,6,16-10-2023,23-03-2026,TRUE,107,Valid
301065,Samantha Gillespie,sarahmiller@example.net,China,Retail,10-04-2021,6,15-05-2022,04-01-2025,TRUE,400,Valid
301066,Timothy Campbell,jasonochoa@example.net,Australia,Retail,30-05-2023,3,29-12-2023,25-11-2025,TRUE,213,Valid
301067,Jessica Bullock,rgreen@example.net,Japan,Online,23-01-2022,1,02-05-2022,02-05-2022,TRUE,99,Valid
301068,Mr. Cory Hanna PhD,holtrobert@example.com,Germany,Corporate,02-11-2025,3,16-03-2025,18-12-2025,TRUE,-231,First Order Before Signup
301069,Courtney Wallace,banderson@example.com,Mexico,,15-01-2025,4,15-03-2025,06-09-2025,TRUE,59,Valid
301070,Cory Smith,rhonda05@example.org,Brazil,Corporate,28-01-2024,9,09-05-2024,18-04-2026,TRUE,102,Valid
301071,Amy Pennington,mark80@example.org,India,Wholesale,24-09-2024,3,12-07-2025,16-01-2026,TRUE,291,Valid
301072,Scott Thompson,cameronlopez@example.com,United Kingdom,Wholesale,16-10-2020,4,18-07-2021,23-04-2025,TRUE,275,Valid
301073,Barbara Johnson,jeremy91@example.org,Mexico,Corporate,23-12-2023,6,01-05-2024,13-07-2026,TRUE,130,Valid
301074,Lori Miller,,China,,24-06-2024,4,02-08-2024,28-10-2025,TRUE,39,Valid
301075,Michael Holmes,uthompson@example.org,Mexico,Wholesale,22-07-2022,3,02-12-2023,19-06-2024,TRUE,498,Valid
301076,Nicholas Chase,mauriceball@example.net,Germany,Retail,02-09-2023,5,05-11-2023,26-05-2026,TRUE,64,Valid
301077,Mary Lewis,eddiehernandez@example.net,China,,05-06-2022,10,19-10-2022,06-03-2026,TRUE,136,Valid
301078,Michael Lee,aaroncox@example.com,China,Corporate,08-07-2024,7,20-02-2025,22-07-2026,TRUE,227,Valid
301079,Rachael Walker,jeremiah36@example.com,France,Corporate,14-02-2024,3,25-01-2025,15-04-2026,TRUE,346,Valid
301080,Andrew Sanders,arnoldstephen@example.net,United Kingdom,Wholesale,06-02-2021,5,05-10-2021,06-03-2026,TRUE,241,Valid
301081,Rachel Martinez,mariagonzalez@example.org,Mexico,Wholesale,08-08-2021,3,26-02-2024,06-06-2026,TRUE,932,Valid
301082,Christopher Garcia DDS,patriciagrant@example.net,Australia,,27-02-2021,5,26-03-2021,07-06-2026,TRUE,27,Valid
301083,Brandon Trevino,wleblanc@example.com,United Kingdom,Corporate,29-10-2023,6,28-03-2024,20-06-2026,TRUE,151,Valid
301084,James Gonzalez,imolina@example.org,Vietnam,Wholesale,03-05-2023,5,13-07-2024,12-04-2026,TRUE,437,Valid
301085,Claire Vazquez,,Brazil,Wholesale,18-09-2021,5,26-06-2024,28-03-2026,TRUE,1012,Valid
301086,Nicole Carter,michaelmooney@example.net,Mexico,Online,17-03-2023,5,25-05-2023,28-12-2024,TRUE,69,Valid
301087,Mary Jennings,,Japan,Online,30-06-2023,3,02-02-2024,29-08-2025,TRUE,217,Valid
301088,Stephen Haney,jason06@example.org,India,Retail,13-12-2020,3,05-05-2022,25-07-2023,TRUE,508,Valid
301089,Miranda Lin,carlholland@example.net,Japan,,30-10-2024,4,03-12-2024,26-06-2026,TRUE,34,Valid
301090,Ricky Hill,,Japan,Retail,10-12-2020,2,06-03-2022,14-06-2022,TRUE,451,Valid
301091,Patricia Delgado,eddie13@example.com,Mexico,Retail,12-12-2024,4,30-09-2025,10-04-2026,TRUE,292,Valid
301092,Katie Mitchell,uperez@example.com,India,Online,15-07-2021,2,23-02-2024,13-06-2026,TRUE,953,Valid
301093,Erik Hill,uwilliams@example.com,Japan,Wholesale,13-12-2023,1,09-01-2024,09-01-2024,TRUE,27,Valid
301094,Taylor Keller,christopher41@example.org,United Kingdom,,05-07-2023,3,22-11-2023,11-07-2025,TRUE,140,Valid
301095,Gloria Patterson,hudsonellen@example.net,United States,Wholesale,30-06-2023,3,07-10-2023,30-07-2026,TRUE,99,Valid
301096,Christine Morris,lhoward@example.org,India,,08-04-2024,5,10-02-2024,15-10-2025,TRUE,-58,First Order Before Signup
301097,Chad King,qbray@example.org,India,Retail,19-01-2023,1,10-04-2024,10-04-2024,TRUE,447,Valid
